Date,ABL,AGC,AGA,AADs,ALW,AYRTN,BAT,BOPP,CAL,CFAO,CLYD,CPC,EBG,EIC,ETI,FML,GBL,GCB,GGBL,GOIL,GSR,GWEB,HFC,KBL,MGL,MLC,MOGL,PKL,PBC,PZ,SCB,SIC,SPL,SPPC,SSB,SWL,TBL,TRANSOL,UNIL,UT,CMLT
2009-07-06,0.12,,30,0.31,0.5,0.16,,0.67,0.22,0.03,0.08,0.05,2.06,2.63,0.17,2.8,,0.55,1.26,0.17,3.1,0.05,0.62,,,0.21,7.6,0.07,0.2,1.1,29.0,0.25,0.05,0.1,0.46,0.03,1.33,0.11,3.45,0.2,0.16
2009-07-07,0.12,,30,0.31,0.5,0.16,,0.67,0.21,0.03,0.08,0.05,2.06,2.63,0.17,2.8,,0.57,1.26,0.17,3.1,0.05,0.62,,,0.21,7.1,0.07,0.2,1.1,29.0,0.25,0.05,0.1,0.46,0.03,1.33,0.11,3.45,0.2,0.16
2009-07-08,0.12,,30,0.31,0.5,0.16,,0.67,0.22,0.03,0.08,0.05,2.06,2.63,0.17,2.8,,0.57,1.26,0.17,3.1,0.05,0.62,,,0.21,6.8,0.07,0.2,1.1,29.0,0.25,0.05,0.1,0.46,0.03,1.33,0.11,3.45,0.2,0.16
2009-07-09,0.12,,30,0.31,0.5,0.16,,0.67,0.22,0.03,0.08,0.05,2.06,2.63,0.17,2.8,,0.6,1.26,0.17,3.1,0.05,0.62,,,0.21,6.8,0.07,0.2,1.1,29.0,0.25,0.05,0.1,0.46,0.03,1.33,0.11,3.45,0.2,0.16
2009-07-10,0.12,,30,0.31,0.5,0.16,,0.67,0.23,0.03,0.08,0.05,2.06,2.63,0.16,2.8,,0.62,1.26,0.16,3.1,0.05,0.62,,,0.2,6.8,0.07,0.2,1.1,29.0,0.25,0.05,0.1,0.46,0.03,1.33,0.11,3.45,0.18,0.16
2009-07-13,0.12,,30,0.31,0.5,0.16,,0.67,0.24,0.03,0.08,0.05,2.06,2.63,0.16,2.8,,0.62,1.26,0.16,3.1,0.05,0.62,,,0.2,6.8,0.07,0.2,1.1,29.0,0.24,0.05,0.1,0.4,0.03,1.33,0.11,3.45,0.18,0.16
2009-07-14,0.12,,30,0.31,0.5,0.16,,0.67,0.24,0.03,0.08,0.05,2.06,2.63,0.16,2.8,,0.63,1.26,0.14,3.1,0.05,0.62,,,0.2,6.8,0.07,0.2,1.1,29.0,0.23,0.05,0.1,0.4,0.03,1.33,0.11,3.45,0.18,0.16
2009-07-15,0.12,,30,0.31,0.5,0.16,,0.67,0.24,0.03,0.08,0.05,2.06,2.63,0.16,2.85,,0.66,1.26,0.14,3.1,0.05,0.62,,,0.2,6.8,0.07,0.2,1.1,29.0,0.24,0.05,0.1,0.4,0.03,1.33,0.11,3.44,0.17,0.16
2009-07-16,0.12,,30,0.31,0.5,0.16,,0.67,0.24,0.03,0.08,0.05,2.06,2.63,0.16,2.85,,0.68,1.26,0.14,3.1,0.05,0.62,,,0.2,6.8,0.07,0.2,1.1,29.0,0.24,0.05,0.1,0.4,0.03,1.33,0.11,3.44,0.17,0.16
2009-07-17,0.12,,30,0.31,0.5,0.16,,0.67,0.24,0.03,0.08,0.05,2.06,2.63,0.15,2.85,,0.7,1.26,0.14,3.1,0.05,0.62,,,0.2,6.8,0.07,0.2,1.1,29.0,0.24,0.05,0.1,0.4,0.03,1.33,0.11,3.44,0.18,0.16
2009-07-20,0.12,,30,0.31,0.5,0.16,,0.67,0.24,0.03,0.08,0.05,2.06,2.63,0.15,2.85,,0.68,1.25,0.14,3.1,0.05,0.62,,,0.2,6.8,0.07,0.2,1.1,29.0,0.24,0.05,0.1,0.4,0.03,1.33,0.11,3.43,0.18,0.16
2009-07-21,0.12,,30,0.31,0.5,0.16,,0.67,0.25,0.03,0.08,0.05,2.06,2.63,0.15,2.85,,0.7,1.25,0.14,3.1,0.05,0.62,,,0.2,6.8,0.07,0.2,1.1,29.0,0.24,0.05,0.1,0.4,0.03,1.33,0.11,3.43,0.18,0.16
2009-07-22,0.12,,30,0.31,0.5,0.16,,0.67,0.25,0.03,0.08,0.05,2.06,2.63,0.15,2.85,,0.7,1.25,0.14,3.1,0.05,0.62,,,0.2,7.5,0.07,0.2,1.1,29.0,0.24,0.05,0.1,0.4,0.03,1.33,0.11,3.43,0.18,0.16
2009-07-23,0.12,,30,0.31,0.5,0.15,,0.67,0.25,0.03,0.08,0.05,2.06,2.63,0.15,2.85,,0.71,1.25,0.16,3.1,0.05,0.62,,,0.2,7.5,0.07,0.2,1.1,29.0,0.23,0.05,0.1,0.4,0.03,1.33,0.11,3.43,0.18,0.16
2009-07-24,0.12,,30,0.31,0.5,0.15,,0.67,0.25,0.03,0.08,0.05,2.06,2.63,0.15,2.85,,0.72,1.26,0.17,3.1,0.05,0.62,,,0.2,7.5,0.07,0.2,1.1,29.0,0.23,0.05,0.1,0.4,0.03,1.33,0.11,3.43,0.18,0.16
2009-07-27,0.12,,30,0.31,0.5,0.15,,0.67,0.25,0.03,0.08,0.05,2.06,2.63,0.15,2.85,,0.72,1.26,0.18,3.1,0.05,0.62,,,0.2,7.5,0.07,0.2,1.1,29.0,0.23,0.05,0.1,0.4,0.03,1.33,0.11,3.43,0.18,0.16
2009-07-28,0.12,,30,0.31,0.5,0.15,,0.65,0.25,0.03,0.08,0.05,2.06,2.63,0.14,2.85,,0.72,1.26,0.18,3.1,0.05,0.62,,,0.2,7.5,0.07,0.2,1.1,29.0,0.23,0.05,0.1,0.4,0.03,1.33,0.11,3.4,0.18,0.16
2009-07-29,0.12,,30,0.31,0.5,0.15,,0.6,0.25,0.03,0.08,0.05,2.1,2.63,0.14,3.0,,0.75,1.26,0.18,3.1,0.05,0.62,,,0.2,7.5,0.07,0.2,1.1,29.0,0.23,0.05,0.1,0.4,0.03,1.33,0.11,3.4,0.18,0.16
2009-07-30,0.12,,30,0.31,0.5,0.15,,0.6,0.25,0.03,0.08,0.05,2.1,2.63,0.14,3.33,,0.78,1.26,0.18,3.1,0.05,0.62,,,0.2,7.5,0.07,0.2,1.1,29.0,0.22,0.05,0.1,0.4,0.03,1.33,0.11,3.4,0.18,0.16
2009-07-31,0.12,,30,0.31,0.5,0.15,,0.6,0.22,0.04,0.08,0.05,2.11,2.63,0.14,3.33,,0.75,1.26,0.18,3.1,0.05,0.62,,,0.2,7.5,0.07,0.2,1.1,29.0,0.22,0.05,0.1,0.4,0.03,1.33,0.11,3.4,0.18,0.16
2009-08-03,0.12,,30,0.31,0.5,0.15,,0.6,0.22,0.04,0.08,0.05,2.16,2.63,0.14,3.33,,0.76,1.26,0.18,3.1,0.05,0.62,,,0.2,7.5,0.07,0.2,1.1,29.0,0.21,0.05,0.1,0.4,0.03,1.33,0.11,3.4,0.18,0.16
2009-08-04,0.12,,30,0.31,0.5,0.15,,0.6,0.22,0.04,0.08,0.05,2.21,2.63,0.14,3.36,,0.75,1.26,0.18,3.1,0.05,0.62,,,0.2,7.5,0.07,0.2,1.1,29.0,0.21,0.05,0.1,0.35,0.03,1.33,0.11,3.42,0.18,0.16
2009-08-05,0.12,,30,0.31,0.5,0.15,,0.6,0.22,0.04,0.08,0.05,2.28,2.63,0.14,3.37,,0.76,1.26,0.18,3.1,0.05,0.62,,,0.2,7.5,0.07,0.2,1.1,29.0,0.21,0.05,0.1,0.34,0.03,1.33,0.11,3.42,0.18,0.16
2009-08-06,0.12,,30,0.31,0.5,0.15,,0.6,0.22,0.04,0.08,0.05,2.3,2.63,0.13,3.37,,0.78,1.26,0.18,3.1,0.05,0.62,,,0.2,7.5,0.07,0.2,1.1,29.0,0.21,0.05,0.1,0.34,0.03,1.33,0.11,3.42,0.18,0.16
2009-08-07,0.12,,30,0.31,0.5,0.15,,0.6,0.22,0.04,0.08,0.05,2.3,2.6,0.13,3.37,,0.78,1.26,0.18,3.1,0.05,0.62,,,0.2,7.5,0.07,0.2,1.1,29.0,0.2,0.05,0.1,0.35,0.03,1.33,0.11,3.42,0.18,0.16
2009-08-10,0.12,,30,0.31,0.5,0.15,,0.6,0.22,0.05,0.08,0.05,2.32,2.6,0.13,3.43,,0.78,1.26,0.18,3.1,0.05,0.62,,,0.2,7.5,0.07,0.2,1.1,29.0,0.2,0.05,0.1,0.35,0.03,1.33,0.11,3.42,0.18,0.16
2009-08-11,0.12,,30,0.31,0.5,0.15,,0.6,0.22,0.05,0.08,0.05,2.34,2.55,0.13,3.52,,0.78,1.26,0.18,3.1,0.05,0.62,,,0.2,7.5,0.07,0.2,1.1,29.0,0.21,0.05,0.1,0.35,0.03,1.33,0.11,3.42,0.18,0.16
2009-08-12,0.12,,30,0.31,0.5,0.15,,0.6,0.23,0.05,0.08,0.05,2.4,2.55,0.13,3.56,,0.78,1.26,0.18,3.1,0.05,0.62,,,0.2,7.5,0.07,0.2,1.1,29.0,0.21,0.05,0.1,0.35,0.03,1.33,0.11,3.42,0.18,0.16
2009-08-13,0.12,,30,0.31,0.5,0.15,,0.6,0.25,0.05,0.08,0.05,2.41,2.55,0.13,3.85,,0.78,1.26,0.18,3.1,0.05,0.62,,,0.2,7.5,0.07,0.2,1.1,29.0,0.21,0.05,0.1,0.35,0.03,1.33,0.11,3.42,0.18,0.16
2009-08-14,0.12,,30,0.31,0.5,0.15,,0.6,0.27,0.05,0.08,0.05,2.42,2.55,0.13,3.87,,0.78,1.26,0.18,3.1,0.05,0.62,,,0.2,7.5,0.07,0.2,1.1,29.0,0.2,0.05,0.1,0.35,0.03,1.33,0.11,3.42,0.18,0.16
2009-08-17,0.12,,30,0.31,0.5,0.15,,0.6,0.27,0.05,0.08,0.05,2.45,2.55,0.12,3.87,,0.78,1.26,0.18,3.1,0.05,0.62,,,0.2,7.5,0.07,0.2,1.1,29.0,0.2,0.05,0.1,0.35,0.03,1.33,0.11,3.42,0.18,0.16
2009-08-18,0.12,,30,0.31,0.5,0.15,,0.6,0.25,0.05,0.08,0.05,2.5,2.55,0.13,4.0,,0.76,1.26,0.18,3.1,0.05,0.62,,,0.2,7.5,0.07,0.2,1.1,29.0,0.23,0.05,0.1,0.35,0.03,1.33,0.11,3.42,0.18,0.16
2009-08-19,0.12,,30,0.31,0.5,0.15,,0.6,0.25,0.05,0.08,0.05,2.51,2.55,0.13,4.03,,0.76,1.26,0.17,3.1,0.05,0.62,,,0.2,7.5,0.07,0.2,1.1,29.0,0.22,0.05,0.1,0.35,0.03,1.33,0.11,3.42,0.18,0.16
2009-08-20,0.12,,30,0.31,0.5,0.15,,0.6,0.25,0.05,0.08,0.05,2.55,2.5,0.13,4.03,,0.77,1.26,0.16,3.1,0.05,0.62,,,0.2,7.5,0.07,0.2,1.1,29.0,0.22,0.05,0.1,0.35,0.03,1.33,0.11,3.42,0.18,0.08
2009-08-21,0.12,,30,0.31,0.5,0.15,,0.6,0.25,0.05,0.08,0.05,2.6,2.5,0.13,4.03,,0.78,1.26,0.16,3.1,0.05,0.62,,,0.2,7.5,0.07,0.2,1.1,29.0,0.22,0.05,0.1,0.35,0.03,1.33,0.11,3.42,0.17,0.16
2009-08-24,0.12,,30,0.31,0.5,0.15,,0.6,0.25,0.05,0.08,0.05,2.7,2.5,0.13,4.03,,0.8,1.26,0.16,3.1,0.05,0.62,,,0.2,7.5,0.07,0.2,1.1,29.0,0.22,0.05,0.1,0.36,0.03,1.33,0.11,3.42,0.18,0.16
2009-08-25,0.12,,30,0.31,0.5,0.15,,0.6,0.25,0.05,0.08,0.05,2.8,2.5,0.13,4.03,,0.8,1.26,0.16,3.1,0.05,0.62,,,0.2,7.5,0.07,0.2,1.1,29.0,0.23,0.05,0.1,0.36,0.03,1.33,0.11,3.42,0.18,0.16
2009-08-26,0.12,,30,0.31,0.5,0.15,,0.6,0.25,0.05,0.08,0.05,2.86,2.5,0.13,4.1,,0.8,1.26,0.16,3.1,0.05,0.62,,,0.2,7.5,0.07,0.2,1.1,29.0,0.23,0.05,0.1,0.36,0.03,1.33,0.11,3.42,0.18,0.16
2009-08-27,0.12,,30,0.31,0.5,0.15,,0.6,0.25,0.05,0.08,0.05,2.9,2.5,0.14,4.1,,0.82,1.26,0.16,3.1,0.05,0.62,,,0.2,7.5,0.07,0.2,1.1,29.0,0.23,0.05,0.1,0.4,0.03,1.33,0.11,3.42,0.18,0.16
2009-08-28,0.12,,30,0.31,0.5,0.15,,0.6,0.25,0.05,0.08,0.05,2.93,2.5,0.15,4.1,,0.82,1.26,0.15,3.1,0.05,0.62,,,0.2,7.5,0.07,0.2,1.1,29.0,0.23,0.05,0.1,0.4,0.03,1.33,0.11,3.42,0.17,0.16
2009-08-31,0.12,,30,0.31,0.5,0.15,,0.6,0.25,0.05,0.08,0.05,3.01,2.5,0.17,4.1,,0.8,1.26,0.15,3.1,0.05,0.62,,,0.2,7.5,0.07,0.2,1.1,29.0,0.23,0.05,0.1,0.46,0.03,1.33,0.11,3.42,0.17,0.16
2009-09-01,0.12,,30,0.31,0.5,0.15,,0.58,0.25,0.04,0.08,0.05,3.02,2.5,0.19,4.1,,0.8,1.26,0.15,3.1,0.05,0.62,,,0.2,7.5,0.07,0.2,1.1,29.0,0.26,0.05,0.1,0.52,0.03,1.33,0.11,3.42,0.17,0.16
2009-09-02,0.12,,30,0.31,0.5,0.15,,0.58,0.25,0.04,0.08,0.05,3.05,2.5,0.21,4.1,,0.79,1.28,0.15,3.1,0.05,0.62,,,0.2,7.5,0.07,0.2,1.1,29.0,0.29,0.05,0.1,0.56,0.03,1.33,0.11,3.42,0.17,0.16
2009-09-03,0.12,,30,0.31,0.5,0.15,,0.58,0.25,0.04,0.08,0.05,3.09,2.5,0.21,4.1,,0.79,1.29,0.15,3.1,0.05,0.62,,,0.2,7.5,0.07,0.2,1.1,29.0,0.31,0.05,0.1,0.58,0.03,1.33,0.11,3.42,0.17,0.16
2009-09-04,0.12,,30,0.31,0.5,0.15,,0.58,0.25,0.04,0.08,0.05,3.11,2.5,0.21,4.15,,0.79,1.29,0.16,3.1,0.05,0.62,,,0.2,7.5,0.07,0.2,1.1,29.0,0.3,0.05,0.1,0.58,0.03,1.33,0.11,3.42,0.17,0.16
2009-09-07,0.12,,30,0.31,0.5,0.15,,0.58,0.25,0.04,0.08,0.05,3.11,2.5,0.21,4.15,,0.79,1.3,0.16,3.1,0.05,0.62,,,0.2,7.5,0.07,0.2,1.1,29.0,0.3,0.05,0.1,0.58,0.03,1.33,0.11,3.42,0.18,0.16
2009-09-08,0.12,,30,0.31,0.5,0.15,,0.52,0.25,0.04,0.08,0.05,3.11,2.5,0.21,4.15,,0.79,1.3,0.15,3.1,0.05,0.62,,,0.2,7.5,0.07,0.2,1.1,29.0,0.3,0.05,0.1,0.6,0.03,1.33,0.11,3.42,0.17,0.16
2009-09-09,0.12,,30,0.31,0.5,0.15,,0.52,0.25,0.04,0.08,0.05,3.11,2.5,0.21,4.15,,0.79,1.3,0.16,3.1,0.05,0.62,,,0.2,7.5,0.07,0.2,1.1,29.0,0.31,0.05,0.1,0.6,0.03,1.33,0.11,3.42,0.18,0.16
2009-09-10,0.12,,30,0.3,0.5,0.15,,0.52,0.25,0.04,0.08,0.05,3.13,2.5,0.21,4.15,,0.79,1.3,0.17,3.1,0.05,0.62,,,0.2,7.5,0.07,0.2,1.1,29.0,0.32,0.05,0.1,0.59,0.03,1.33,0.1,3.42,0.17,0.16
2009-09-11,0.12,,30,0.3,0.5,0.15,,0.5,0.25,0.04,0.08,0.05,3.13,2.5,0.21,4.3,,0.79,1.3,0.18,3.1,0.05,0.62,,,0.2,7.5,0.07,0.2,1.1,29.0,0.33,0.05,0.1,0.59,0.03,1.33,0.1,3.42,0.18,0.16
2009-09-14,0.12,,30,0.31,0.5,0.15,,0.5,0.25,0.04,0.08,0.05,3.12,2.5,0.21,4.3,,0.79,1.3,0.18,3.1,0.05,0.62,,,0.2,7.0,0.07,0.2,1.1,29.0,0.32,0.05,0.1,0.58,0.03,1.33,0.1,3.42,0.18,0.16
2009-09-15,0.12,,30,0.31,0.5,0.15,,0.5,0.25,0.04,0.08,0.05,3.12,2.47,0.21,4.3,,0.79,1.3,0.18,3.1,0.05,0.62,,,0.2,7.0,0.07,0.2,1.1,29.0,0.31,0.05,0.1,0.57,0.03,1.33,0.1,3.42,0.18,0.16
2009-09-16,0.12,,30,0.3,0.44,0.15,,0.5,0.25,0.04,0.08,0.05,3.1,2.3,0.21,4.3,,0.79,1.32,0.17,3.1,0.05,0.62,,,0.2,7.0,0.07,0.2,1.1,29.0,0.3,0.05,0.1,0.58,0.03,1.33,0.1,3.42,0.18,0.16
2009-09-17,0.12,,30,0.3,0.44,0.15,,0.5,0.25,0.04,0.08,0.04,3.1,2.3,0.21,4.3,,0.79,1.32,0.17,3.1,0.05,0.62,,,0.2,7.0,0.07,0.2,1.1,29.0,0.3,0.05,0.1,0.57,0.03,1.33,0.1,3.42,0.18,0.16
2009-09-18,0.11,,30,0.3,0.44,0.15,,0.5,0.25,0.04,0.08,0.04,3.1,2.3,0.21,4.3,,0.79,1.32,0.17,3.1,0.05,0.62,,,0.2,7.0,0.07,0.2,1.1,29.0,0.3,0.05,0.1,0.57,0.03,1.33,0.1,3.42,0.18,0.16
2009-09-22,0.1,,30,0.3,0.44,0.15,,0.5,0.24,0.04,0.08,0.04,3.09,2.3,0.21,4.3,,0.79,1.32,0.17,3.1,0.05,0.62,,,0.2,7.0,0.07,0.2,1.1,29.0,0.31,0.05,0.1,0.56,0.03,1.33,0.1,3.42,0.18,0.16
2009-09-23,0.1,,30,0.3,0.44,0.15,,0.5,0.24,0.04,0.08,0.04,3.09,2.3,0.21,4.3,,0.79,1.32,0.17,3.1,0.05,0.62,,,0.2,7.0,0.07,0.2,1.1,29.0,0.3,0.05,0.1,0.56,0.03,1.33,0.1,3.42,0.18,0.16
2009-09-24,0.1,,30,0.3,0.44,0.15,,0.5,0.24,0.04,0.08,0.04,3.09,2.3,0.21,4.3,,0.79,1.3,0.17,3.1,0.05,0.62,,,0.2,7.0,0.07,0.2,1.1,29.0,0.31,0.05,0.1,0.56,0.03,1.33,0.1,3.42,0.18,0.16
2009-09-25,0.1,,30,0.3,0.44,0.15,,0.5,0.24,0.04,0.08,0.04,3.09,2.3,0.21,4.3,,0.8,1.3,0.17,3.1,0.05,0.62,,,0.2,7.0,0.07,0.2,1.1,29.0,0.31,0.05,0.1,0.56,0.03,1.33,0.1,3.42,0.18,0.16
2009-09-28,0.1,,30,0.3,0.44,0.15,,0.5,0.24,0.04,0.08,0.04,3.02,2.3,0.21,4.3,,0.8,1.3,0.17,3.1,0.05,0.62,,,0.2,7.0,0.07,0.2,1.1,29.0,0.31,0.05,0.1,0.56,0.03,1.33,0.1,3.42,0.18,0.16
2009-09-29,0.1,,30,0.3,0.44,0.15,,0.5,0.24,0.04,0.08,0.04,3.02,2.3,0.2,4.3,,0.8,1.3,0.17,3.1,0.05,0.62,,,0.2,7.0,0.07,0.2,1.1,29.0,0.31,0.05,0.1,0.56,0.03,1.33,0.1,3.42,0.18,0.16
2009-09-30,0.1,,30,0.3,0.44,0.15,,0.5,0.24,0.04,0.08,0.04,3.02,2.3,0.2,4.3,,0.8,1.3,0.18,3.1,0.05,0.62,,,0.2,7.0,0.07,0.2,1.1,29.0,0.3,0.05,0.1,0.56,0.03,1.33,0.1,3.42,0.18,0.16
2009-10-01,0.1,,30,0.3,0.44,0.15,,0.5,0.24,0.04,0.08,0.04,3.02,2.3,0.19,4.3,,0.8,1.3,0.19,3.1,0.05,0.62,,,0.2,7.0,0.07,0.2,1.1,29.0,0.3,0.05,0.1,0.5,0.03,1.33,0.1,3.42,0.18,0.16
2009-10-02,0.1,,30,0.31,0.44,0.15,,0.5,0.24,0.04,0.08,0.04,3.02,2.3,0.19,4.32,,0.8,1.3,0.2,3.1,0.05,0.62,,,0.2,7.0,0.07,0.2,1.1,29.0,0.31,0.05,0.1,0.43,0.03,1.33,0.1,3.42,0.18,0.16
2009-10-05,0.1,,30,0.31,0.44,0.15,,0.5,0.24,0.04,0.08,0.04,3.02,2.3,0.19,4.32,,0.8,1.3,0.2,3.1,0.05,0.62,,,0.2,7.0,0.07,0.2,1.1,29.0,0.35,0.05,0.1,0.4,0.03,1.33,0.1,3.42,0.18,0.16
2009-10-06,0.1,,30,0.31,0.44,0.15,,0.5,0.24,0.04,0.08,0.04,3.02,2.3,0.19,4.32,,0.85,1.3,0.2,3.1,0.05,0.62,,,0.2,7.0,0.07,0.2,1.1,29.0,0.35,0.05,0.1,0.42,0.03,1.33,0.1,3.42,0.18,0.16
2009-10-07,0.1,,30,0.31,0.44,0.15,,0.5,0.24,0.04,0.08,0.04,3.02,2.3,0.19,4.5,,0.88,1.3,0.2,3.1,0.05,0.62,,,0.2,7.0,0.07,0.2,1.1,29.01,0.35,0.05,0.1,0.42,0.03,1.33,0.1,3.42,0.18,0.16
2009-10-08,0.1,,30,0.31,0.44,0.15,,0.5,0.24,0.04,0.08,0.04,3.02,2.3,0.19,4.5,,0.9,1.32,0.2,3.1,0.05,0.62,,,0.2,7.0,0.07,0.2,1.1,29.01,0.35,0.05,0.1,0.4,0.03,1.33,0.1,3.42,0.18,0.16
2009-10-09,0.1,,30,0.31,0.44,0.15,,0.5,0.24,0.04,0.08,0.04,3.02,2.3,0.19,4.5,,0.9,1.32,0.2,3.1,0.05,0.62,,,0.2,7.0,0.07,0.2,1.1,29.01,0.35,0.05,0.1,0.42,0.03,1.33,0.1,3.42,0.18,0.16
2009-10-12,0.1,,30,0.31,0.44,0.15,,0.5,0.24,0.04,0.08,0.04,3.02,2.29,0.19,4.5,,0.9,1.31,0.2,3.1,0.05,0.62,,,0.2,7.0,0.07,0.2,1.1,29.01,0.35,0.05,0.1,0.4,0.03,1.33,0.1,3.42,0.18,0.16
2009-10-13,0.1,,30,0.31,0.44,0.15,,0.5,0.24,0.04,0.08,0.04,3.02,2.29,0.19,4.5,,0.9,1.31,0.2,3.1,0.05,0.62,,,0.2,7.0,0.07,0.2,1.1,29.01,0.35,0.05,0.1,0.42,0.03,1.33,0.1,3.42,0.18,0.16
2009-10-14,0.1,,30,0.31,0.44,0.15,,0.48,0.24,0.04,0.08,0.04,3.02,2.29,0.19,4.5,,0.91,1.31,0.2,3.1,0.05,0.62,,,0.2,7.0,0.07,0.2,1.1,29.01,0.35,0.05,0.1,0.45,0.03,1.33,0.1,3.42,0.18,0.16
2009-10-15,0.1,,30,0.31,0.44,0.15,,0.48,0.24,0.04,0.08,0.04,3.02,2.29,0.18,4.5,,0.91,1.32,0.2,3.1,0.05,0.62,,,0.2,7.0,0.07,0.2,1.1,29.01,0.35,0.05,0.1,0.45,0.03,1.33,0.1,3.42,0.18,0.16
2009-10-16,0.1,,30,0.31,0.44,0.15,,0.5,0.24,0.04,0.08,0.04,3.02,2.29,0.18,4.5,,0.92,1.32,0.2,3.1,0.05,0.62,,,0.2,7.0,0.07,0.2,1.1,29.2,0.33,0.05,0.1,0.46,0.03,1.33,0.1,3.42,0.18,0.16
2009-10-19,0.1,,30,0.31,0.44,0.15,,0.5,0.24,0.04,0.08,0.04,3.02,2.29,0.18,4.53,,0.88,1.32,0.2,3.1,0.05,0.62,,,0.2,7.0,0.07,0.2,1.1,29.2,0.32,0.05,0.1,0.46,0.03,1.33,0.1,3.42,0.18,0.16
2009-10-20,0.1,,30,0.31,0.44,0.15,,0.5,0.24,0.04,0.08,0.04,2.95,2.29,0.18,4.53,,0.9,1.32,0.2,3.1,0.05,0.62,,,0.2,7.0,0.07,0.2,1.1,29.2,0.32,0.05,0.1,0.46,0.03,1.33,0.1,3.42,0.18,0.16
2009-10-21,0.1,,30,0.31,0.44,0.15,,0.5,0.24,0.04,0.08,0.04,2.95,2.29,0.18,4.56,,0.9,1.32,0.2,3.1,0.05,0.62,,,0.2,7.0,0.07,0.2,1.1,29.25,0.32,0.05,0.1,0.4,0.03,1.33,0.1,3.42,0.18,0.16
2009-10-22,0.1,,30,0.31,0.44,0.15,,0.5,0.23,0.04,0.08,0.04,2.94,2.29,0.18,4.55,,0.9,1.32,0.19,3.1,0.05,0.62,,,0.2,7.0,0.07,0.2,1.1,29.25,0.31,0.05,0.1,0.4,0.03,1.33,0.1,3.42,0.18,0.16
2009-10-23,0.1,,30,0.31,0.44,0.15,,0.5,0.23,0.04,0.08,0.04,2.94,2.29,0.17,4.57,,0.9,1.32,0.19,3.1,0.05,0.62,,,0.2,7.0,0.07,0.2,1.1,29.25,0.31,0.05,0.1,0.4,0.03,1.33,0.1,3.42,0.18,0.16
2009-10-26,0.1,,30,0.31,0.44,0.15,,0.5,0.23,0.04,0.08,0.04,2.9,2.29,0.15,4.58,,0.9,1.32,0.19,3.1,0.05,0.62,,,0.2,7.0,0.07,0.2,1.1,29.25,0.3,0.05,0.1,0.4,0.03,1.33,0.1,3.42,0.18,0.16
2009-10-27,0.1,,30,0.31,0.44,0.15,,0.5,0.22,0.04,0.08,0.04,2.9,2.29,0.15,4.58,,0.9,1.32,0.19,3.1,0.05,0.62,,,0.2,7.0,0.07,0.2,1.1,29.25,0.3,0.05,0.1,0.41,0.03,1.33,0.1,3.42,0.18,0.16
2009-10-28,0.1,,30,0.31,0.44,0.15,,0.5,0.21,0.04,0.08,0.03,2.8,2.29,0.14,4.6,,0.9,1.32,0.19,3.1,0.05,0.62,,,0.2,7.0,0.07,0.2,1.1,29.25,0.3,0.05,0.1,0.45,0.03,1.33,0.1,3.42,0.18,0.16
2009-10-29,0.1,,30,0.31,0.44,0.14,,0.5,0.21,0.04,0.08,0.03,2.8,2.29,0.14,4.61,,0.9,1.32,0.18,3.1,0.05,0.62,,,0.2,7.0,0.07,0.2,1.1,29.25,0.3,0.05,0.1,0.45,0.03,1.33,0.1,3.42,0.18,0.16
2009-10-30,0.1,,30,0.31,0.44,0.14,,0.5,0.22,0.04,0.08,0.03,2.8,2.29,0.13,4.61,,0.9,1.32,0.18,3.1,0.05,0.62,,,0.2,6.8,0.07,0.2,1.1,29.25,0.3,0.05,0.1,0.45,0.03,1.33,0.1,3.42,0.18,0.16
2009-11-02,0.1,,30,0.31,0.44,0.14,,0.5,0.22,0.04,0.08,0.03,2.8,2.29,0.13,4.61,,0.9,1.32,0.18,3.1,0.05,0.62,,,0.2,6.8,0.07,0.2,1.1,29.25,0.3,0.05,0.1,0.45,0.03,1.33,0.1,3.42,0.18,0.16
2009-11-03,0.1,,30,0.31,0.44,0.14,,0.5,0.22,0.04,0.08,0.03,2.9,2.29,0.13,4.61,,0.9,1.33,0.18,3.1,0.05,0.62,,,0.2,6.8,0.07,0.2,1.1,29.25,0.3,0.05,0.1,0.45,0.03,1.33,0.1,3.42,0.18,0.16
2009-11-04,0.1,,30,0.31,0.44,0.14,,0.5,0.22,0.04,0.08,0.03,2.9,2.29,0.14,4.61,,0.9,1.33,0.18,3.1,0.05,0.62,,,0.2,6.8,0.07,0.2,1.1,29.25,0.3,0.05,0.1,0.45,0.03,1.33,0.1,3.42,0.18,0.16
2009-11-05,0.1,,30,0.31,0.44,0.14,,0.5,0.22,0.04,0.08,0.03,2.9,2.29,0.13,4.61,,0.9,1.33,0.18,3.1,0.05,0.62,,,0.2,6.8,0.07,0.2,1.1,29.25,0.3,0.05,0.1,0.45,0.03,1.33,0.1,3.42,0.18,0.16
2009-11-06,0.1,,30,0.31,0.44,0.14,,0.5,0.21,0.04,0.08,0.03,2.89,2.29,0.13,4.61,,0.9,1.33,0.18,3.1,0.05,0.62,,,0.2,6.8,0.07,0.19,1.1,29.25,0.3,0.05,0.1,0.45,0.03,1.33,0.1,3.42,0.18,0.16
