SWL,ALW,GCB,SCB,GGBL,MLC,PBC,UNIL,HFC,CMLT,FML
264.0,1412.5,547.0,5800.0,220.0,49.0,515.0,863.3333333333334,117.0,413.3333333333333,360.0
264.0,1412.5,547.0,5800.0,220.0,47.666666666666664,515.0,853.3333333333334,117.0,413.3333333333333,349.0
264.0,1412.5,547.0,5800.0,220.0,47.0,515.0,845.0,117.0,413.3333333333333,330.0
264.0,1412.5,547.0,5800.0,218.0,49.0,515.0,840.0,117.0,413.3333333333333,330.0
264.0,1412.5,547.0,5600.0,209.0,47.0,515.0,831.25,117.0,413.3333333333333,315.75
264.0,1412.5,547.0,5500.0,203.33333333333334,41.666666666666664,515.0,805.0,117.0,413.3333333333333,313.3333333333333
264.0,1412.5,547.0,5433.333333333333,212.0,41.666666666666664,515.0,796.6666666666666,110.0,413.3333333333333,311.3333333333333
264.0,1412.5,547.0,5410.0,213.0,46.0,515.0,816.6666666666666,110.0,413.3333333333333,314.3333333333333
264.0,1412.5,547.0,5415.0,213.66666666666666,48.0,515.0,808.0,112.33333333333333,413.3333333333333,318.0
264.0,1412.5,547.0,5415.0,215.33333333333334,48.666666666666664,515.0,795.0,113.0,413.3333333333333,320.0
264.0,1412.5,547.0,5415.0,228.0,49.333333333333336,515.0,781.6666666666666,117.66666666666667,413.3333333333333,344.3333333333333
264.0,1412.5,547.0,5415.0,219.33333333333334,48.333333333333336,515.0,786.6666666666666,113.0,413.3333333333333,340.0
264.0,1412.5,547.0,5415.0,224.33333333333334,47.333333333333336,515.0,790.0,115.0,413.3333333333333,340.0
264.0,1412.5,547.0,5415.0,235.0,47.0,515.0,785.0,114.33333333333333,413.3333333333333,340.0
264.0,1412.5,547.0,5415.0,235.0,46.333333333333336,515.0,780.0,114.0,413.3333333333333,340.0
264.0,1412.5,547.0,5415.0,235.0,48.333333333333336,515.0,781.3333333333334,114.0,413.3333333333333,340.6666666666667
264.0,1412.5,547.0,5415.0,235.0,49.0,515.0,784.0,113.33333333333333,413.3333333333333,346.6666666666667
264.0,1412.5,547.0,5415.0,235.0,49.0,515.0,784.0,114.0,413.3333333333333,350.0
264.0,1412.5,547.0,5415.0,232.0,49.0,515.0,781.0,114.0,413.3333333333333,350.0
264.0,1412.5,547.0,5415.0,233.0,49.0,515.0,761.6666666666666,114.0,413.3333333333333,350.0
264.0,1412.5,547.0,5400.0,233.0,48.333333333333336,515.0,798.3333333333334,113.33333333333333,413.3333333333333,360.0
264.0,1412.5,547.0,5600.0,234.33333333333334,46.333333333333336,515.0,815.0,112.66666666666667,413.3333333333333,360.0
264.0,1412.5,547.0,5600.0,235.0,44.0,515.0,821.0,112.0,413.3333333333333,361.3333333333333
264.0,1412.5,547.0,5600.0,237.0,45.0,515.0,822.0,112.0,413.3333333333333,371.3333333333333
264.0,1412.5,591.6666666666666,5600.0,240.0,45.0,515.0,821.0,112.0,413.3333333333333,373.0
264.0,1412.5,642.0,5600.0,244.33333333333334,45.0,515.0,830.0,112.0,413.3333333333333,374.0
264.0,1412.5,656.0,5600.0,245.0,45.0,515.0,830.0,111.33333333333333,413.3333333333333,374.0
264.0,1412.5,664.0,5600.0,245.0,45.0,515.0,830.0,110.0,413.3333333333333,373.3333333333333
264.0,1412.5,665.0,5600.0,245.0,48.333333333333336,515.0,829.6666666666666,110.0,413.3333333333333,370.0
264.0,1412.5,664.0,5600.0,245.0,50.0,515.0,829.0,110.0,413.3333333333333,370.0
264.0,1412.5,664.0,5600.0,245.0,50.0,515.0,829.0,110.0,413.3333333333333,370.0
264.0,1412.5,664.0,5600.0,245.0,50.0,515.0,825.0,110.0,413.3333333333333,366.6666666666667
264.0,1412.5,666.0,5600.0,245.0,50.0,515.0,826.6666666666666,110.66666666666667,413.3333333333333,361.6666666666667
264.0,1412.5,666.0,5600.0,245.0,50.0,515.0,814.0,113.0,413.3333333333333,360.0
264.0,1412.5,666.0,5600.0,244.66666666666666,50.0,515.0,830.0,124.66666666666667,413.3333333333333,360.0
264.0,1412.5,668.6666666666666,5600.0,244.0,50.0,515.0,811.6666666666666,127.0,413.3333333333333,360.0
264.0,1412.5,672.6666666666666,5586.666666666667,241.0,50.0,515.0,805.0,127.0,413.3333333333333,369.3333333333333
264.0,1412.5,692.3333333333334,5580.0,243.0,50.0,515.0,805.0,127.0,413.3333333333333,375.0
264.0,1412.5,710.6666666666666,5563.333333333333,243.0,50.0,515.0,805.0,129.66666666666666,413.3333333333333,375.0
264.0,1412.5,730.0,5530.0,243.0,50.0,515.0,800.0,130.0,413.3333333333333,378.0
264.0,1412.5,747.3333333333334,5500.0,243.0,50.0,515.0,799.3333333333334,130.0,413.3333333333333,382.0
264.0,1412.5,750.0,5500.0,243.0,49.0,515.0,797.0,130.0,413.3333333333333,386.3333333333333
264.0,1412.5,757.0,5500.0,243.0,49.0,515.0,792.3333333333334,130.0,413.3333333333333,393.6666666666667
264.0,1412.5,761.0,5433.333333333333,242.33333333333334,49.666666666666664,515.0,793.6666666666666,130.0,413.3333333333333,401.0
264.0,1412.5,764.6666666666666,5300.0,242.0,50.0,515.0,796.0,130.0,413.3333333333333,402.6666666666667
264.0,1412.5,756.3333333333334,5300.0,242.0,53.333333333333336,515.0,794.3333333333334,130.0,413.3333333333333,407.0
264.0,1412.5,722.3333333333334,5200.0,242.0,55.0,515.0,793.0,130.0,413.3333333333333,405.0
264.0,1412.5,718.0,5200.0,242.0,54.0,515.0,793.0,129.0,413.3333333333333,405.6666666666667
264.0,1412.5,718.0,5200.0,244.0,53.0,515.0,793.0,129.0,413.3333333333333,406.0
264.0,1412.5,712.3333333333334,5200.0,243.33333333333334,51.0,515.0,793.0,126.0,413.3333333333333,406.0
264.0,1412.5,701.0,5333.333333333333,243.33333333333334,50.0,515.0,793.0,127.0,413.3333333333333,406.0
264.0,1412.5,701.0,5400.0,242.0,50.0,515.0,788.3333333333334,128.0,413.3333333333333,404.6666666666667
264.0,1415.0,701.0,5150.0,244.0,50.0,515.0,782.5,130.0,413.3333333333333,404.0
264.0,1415.0,701.0,4900.0,250.0,50.0,515.0,793.3333333333334,130.66666666666666,413.3333333333333,401.3333333333333
264.0,1415.0,701.0,5000.0,271.3333333333333,53.0,515.0,800.0,135.0,413.3333333333333,402.0
264.0,1415.0,701.0,4950.0,267.5,51.5,515.0,800.0,133.5,413.3333333333333,402.5
264.0,1415.0,701.0,5000.0,283.3333333333333,53.0,515.0,778.3333333333334,136.0,413.3333333333333,404.0
264.0,1415.0,701.0,5000.0,303.3333333333333,55.0,515.0,775.0,136.0,413.3333333333333,404.0
264.0,1411.6666666666667,700.0,4916.666666666667,315.0,55.333333333333336,515.0,761.6666666666666,136.0,413.3333333333333,404.0
264.0,1411.6666666666667,700.0,4966.666666666667,315.0,55.333333333333336,515.0,761.6666666666666,136.0,413.3333333333333,390.0
264.0,1407.5,632.5,4700.0,315.0,54.75,515.0,767.5,137.5,413.3333333333333,400.0
264.0,1400.0,640.0,4600.0,350.0,54.0,515.0,749.5,139.5,413.3333333333333,400.0
264.0,1400.0,635.0,4600.0,350.0,53.0,515.0,749.0,140.0,413.3333333333333,400.0
264.0,1400.0,660.0,4600.0,350.0,53.0,515.0,760.0,140.0,413.3333333333333,399.3333333333333
264.0,1343.3333333333333,645.0,4600.0,350.0,53.0,515.0,771.0,140.0,413.3333333333333,398.0
264.0,1333.6666666666667,640.0,4800.0,350.0,53.0,515.0,790.0,140.0,413.3333333333333,398.0
264.0,1333.0,628.0,5000.0,352.6666666666667,55.0,515.0,796.6666666666666,140.0,413.3333333333333,391.6666666666667
264.0,1300.0,615.6666666666666,5000.0,354.3333333333333,55.0,515.0,810.0,140.0,413.3333333333333,389.0
264.0,1300.0,609.0,5100.0,356.0,57.0,515.0,810.0,140.0,413.3333333333333,388.0
264.0,1200.0,602.25,5200.0,356.0,59.0,515.0,818.75,139.5,413.3333333333333,388.0
264.0,1100.0,573.3333333333334,5200.0,356.0,62.0,515.0,830.6666666666666,139.66666666666666,413.3333333333333,388.0
264.0,1200.0,600.0,5200.0,356.0,70.0,515.0,839.3333333333334,140.0,413.3333333333333,388.0
264.0,1200.0,607.3333333333334,5200.0,356.6666666666667,72.66666666666667,515.0,846.0,143.33333333333334,413.3333333333333,388.0
264.0,1196.6666666666667,617.3333333333334,5200.0,357.0,73.66666666666667,515.0,852.3333333333334,145.0,413.3333333333333,388.0
264.0,1211.6666666666667,645.0,5266.666666666667,357.0,76.66666666666667,515.0,857.6666666666666,146.33333333333334,413.3333333333333,386.6666666666667
264.0,1215.0,665.0,5300.0,357.0,80.0,515.0,865.0,149.0,413.3333333333333,387.3333333333333
264.0,1205.0,664.0,4943.333333333333,357.6666666666667,80.0,515.0,865.0,150.0,413.3333333333333,388.0
264.0,1200.0,660.0,5003.333333333333,358.0,83.66666666666667,515.0,873.3333333333334,150.0,413.3333333333333,388.0
264.0,1200.0,648.3333333333334,5050.0,360.0,86.0,515.0,893.3333333333334,150.0,413.3333333333333,387.3333333333333
264.0,1200.0,613.3333333333334,5103.333333333333,360.0,90.0,515.0,903.3333333333334,150.0,413.3333333333333,387.0
264.0,1200.0,566.6666666666666,5200.0,360.0,95.0,515.0,910.0,153.33333333333334,413.3333333333333,387.0
264.0,1200.0,570.0,5200.0,360.0,95.0,515.0,913.3333333333334,155.0,413.3333333333333,387.0
264.0,1200.0,555.6666666666666,5200.0,360.0,108.33333333333333,515.0,919.0,155.0,413.3333333333333,386.0
264.0,1200.0,520.0,5200.0,361.3333333333333,126.66666666666667,515.0,940.0,155.0,413.3333333333333,385.0
264.0,1200.0,516.6666666666666,5200.0,362.0,131.66666666666666,515.0,951.6666666666666,155.0,413.3333333333333,381.0
264.0,1200.0,533.3333333333334,5200.0,362.0,140.0,515.0,956.6666666666666,155.0,413.3333333333333,380.0
264.0,1200.0,568.3333333333334,5200.0,362.6666666666667,153.33333333333334,515.0,963.3333333333334,155.0,413.3333333333333,380.0
264.0,1199.6666666666667,613.3333333333334,5200.0,364.0,160.66666666666666,515.0,961.6666666666666,160.0,413.3333333333333,383.3333333333333
264.0,1266.6666666666667,656.6666666666666,5466.666666666667,365.0,163.0,515.0,960.0,163.33333333333334,413.3333333333333,385.0
264.0,1300.0,678.3333333333334,5803.333333333333,370.0,169.0,515.0,960.0,165.0,413.3333333333333,388.3333333333333
264.0,1366.6666666666667,682.0,5811.333333333333,378.3333333333333,173.33333333333334,515.0,959.3333333333334,165.0,413.3333333333333,400.0
264.0,1470.0,683.0,5817.333333333333,391.6666666666667,187.0,515.0,951.3333333333334,168.33333333333334,413.3333333333333,400.0
264.0,1480.0,690.0,6250.0,413.3333333333333,187.0,515.0,950.0,171.33333333333334,413.3333333333333,403.3333333333333
264.0,1493.3333333333333,696.6666666666666,7113.333333333333,427.3333333333333,187.0,515.0,940.0,172.0,413.3333333333333,421.3333333333333
264.0,1666.6666666666667,710.0,7120.0,439.3333333333333,187.0,515.0,940.0,172.0,413.3333333333333,428.3333333333333
264.0,1785.0,691.6666666666666,7130.0,476.6666666666667,187.0,515.0,940.0,172.0,413.3333333333333,460.0
264.0,1883.3333333333333,710.0,7176.666666666667,505.0,187.0,515.0,940.0,172.0,413.3333333333333,484.6666666666667
264.0,1966.6666666666667,710.0,7200.0,573.3333333333334,192.33333333333334,515.0,936.6666666666666,172.0,413.3333333333333,511.6666666666667
264.0,2285.0,716.0,7233.333333333333,635.3333333333334,195.0,515.0,936.0,172.0,413.3333333333333,520.0
264.0,2383.3333333333335,718.0,7346.666666666667,645.6666666666666,195.0,515.0,938.6666666666666,190.66666666666666,413.3333333333333,525.0
264.0,2533.3333333333335,719.3333333333334,7396.666666666667,647.3333333333334,195.0,515.0,940.0,200.0,413.3333333333333,525.0
264.0,2556.6666666666665,722.3333333333334,7443.333333333333,649.3333333333334,191.66666666666666,515.0,945.3333333333334,207.33333333333334,413.3333333333333,525.0
264.0,2520.0,735.0,7666.666666666667,649.6666666666666,195.66666666666666,515.0,1033.3333333333333,210.0,413.3333333333333,525.0
264.0,2500.0,735.0,7700.0,649.0,197.0,515.0,1500.0,228.33333333333334,413.3333333333333,521.6666666666666
264.0,2500.0,735.0,8000.0,649.5,197.0,515.0,1500.0,230.0,413.3333333333333,520.0
264.0,2500.0,748.6666666666666,8000.0,650.0,197.0,515.0,1200.0,231.66666666666666,413.3333333333333,507.0
264.0,2500.0,765.0,8033.333333333333,650.0,171.33333333333334,515.0,1133.3333333333333,235.0,413.3333333333333,497.6666666666667
264.0,2500.0,785.0,8100.0,650.0,181.0,515.0,1100.0,235.0,413.3333333333333,490.0
264.0,2500.0,800.0,8100.0,650.0,194.0,515.0,1100.0,235.0,413.3333333333333,486.6666666666667
264.0,2500.0,800.0,8166.666666666667,651.6666666666666,194.66666666666666,515.0,1106.6666666666667,235.0,413.3333333333333,487.0
264.0,2500.0,818.3333333333334,8200.0,701.6666666666666,195.0,515.0,1206.6666666666667,238.33333333333334,413.3333333333333,496.0
264.0,2500.0,826.6666666666666,9066.666666666666,780.0,195.0,515.0,1240.0,243.33333333333334,413.3333333333333,499.0
264.0,2500.0,836.0,9500.0,781.6666666666666,196.0,515.0,1385.0,245.0,413.3333333333333,516.6666666666666
264.0,2500.0,840.0,9500.0,798.3333333333334,209.33333333333334,515.0,1456.6666666666667,245.0,413.3333333333333,550.0
264.0,2500.0,840.0,10000.0,810.6666666666666,221.0,515.0,1480.0,245.0,413.3333333333333,570.0
264.0,2500.0,840.0,10000.0,819.0,221.0,515.0,1522.3333333333333,305.0,413.3333333333333,587.0
264.0,2500.0,866.6666666666666,11516.666666666666,946.6666666666666,247.0,515.0,1650.0,393.3333333333333,413.3333333333333,707.0
264.0,2500.0,890.0,11550.0,965.0,270.0,515.0,1640.0,450.0,413.3333333333333,785.0
264.0,2500.0,950.0,12510.0,970.0,290.0,515.0,1673.3333333333333,450.0,413.3333333333333,833.3333333333334
264.0,2500.0,957.0,12510.0,1320.0,293.0,515.0,1680.0,480.0,413.3333333333333,978.3333333333334
264.0,2500.0,1102.3333333333333,14936.666666666666,1306.6666666666667,293.3333333333333,515.0,1680.0,500.0,413.3333333333333,1012.0
264.0,2548.3333333333335,1545.0,16066.666666666666,1340.0,266.6666666666667,515.0,1715.0,576.6666666666666,413.3333333333333,1216.6666666666667
264.0,2565.0,1700.0,16700.0,1370.0,275.0,515.0,1750.0,622.0,413.3333333333333,1510.0
264.0,2644.0,2500.0,17100.0,1369.75,275.0,515.0,1966.5,640.5,413.3333333333333,1625.0
264.0,3000.0,2473.3333333333335,19733.333333333332,1340.0,275.0,515.0,2350.0,666.6666666666666,413.3333333333333,2096.6666666666665
264.0,3500.0,2400.0,20700.0,1310.0,272.5,515.0,2500.0,700.0,413.3333333333333,2375.0
264.0,3550.0,2383.3333333333335,22000.0,1233.3333333333333,270.0,515.0,2426.6666666666665,735.0,413.3333333333333,2330.0
264.0,3550.0,2313.3333333333335,24000.0,963.3333333333334,270.0,515.0,2250.0,755.0,413.3333333333333,2066.6666666666665
264.0,3500.0,2033.3333333333333,22000.0,903.3333333333334,260.0,515.0,2366.6666666666665,760.0,413.3333333333333,1823.3333333333333
264.0,3416.6666666666665,1450.0,22000.0,940.0,206.66666666666666,515.0,2480.0,765.0,413.3333333333333,1718.3333333333333
264.0,3316.6666666666665,1243.3333333333333,22000.0,960.0,180.0,515.0,2240.0,764.0,413.3333333333333,1550.0
264.0,3220.0,1326.6666666666667,20666.666666666668,991.6666666666666,180.0,515.0,2238.3333333333335,764.0,413.3333333333333,1400.0
264.0,3066.6666666666665,1548.3333333333333,20000.0,1133.3333333333333,178.33333333333334,515.0,2223.0,750.0,413.3333333333333,1400.0
264.0,3000.0,1688.3333333333333,20000.0,1200.0,178.33333333333334,515.0,2133.3333333333335,750.0,413.3333333333333,1433.3333333333333
264.0,3000.0,1706.6666666666667,19666.666666666668,1216.6666666666667,179.0,515.0,2100.0,750.0,413.3333333333333,1535.0
264.0,3033.3333333333335,1708.3333333333333,19500.0,1250.0,179.0,515.0,2100.0,750.0,413.3333333333333,1713.3333333333333
264.0,3320.0,1708.3333333333333,19000.0,1243.3333333333333,179.33333333333334,515.0,2100.0,750.0,413.3333333333333,1788.3333333333333
264.0,3320.0,1705.0,19333.333333333332,1236.6666666666667,195.33333333333334,515.0,2100.0,750.0,413.3333333333333,1790.0
264.0,3320.0,1666.6666666666667,20000.0,1230.0,236.66666666666666,515.0,2066.6666666666665,750.0,413.3333333333333,1790.0
264.0,3316.6666666666665,1606.6666666666667,22000.0,1230.0,216.66666666666666,515.0,2016.6666666666667,750.0,413.3333333333333,1786.6666666666667
264.0,3320.0,1530.0,22000.0,1230.0,200.0,515.0,1966.6666666666667,750.0,413.3333333333333,1785.0
264.0,3299.0,1396.6666666666667,22000.0,1166.6666666666667,200.0,515.0,1943.3333333333333,750.0,413.3333333333333,1778.3333333333333
264.0,3000.0,1336.6666666666667,23166.666666666668,1146.6666666666667,180.0,515.0,1976.6666666666667,750.0,413.3333333333333,1760.0
264.0,2998.3333333333335,1500.0,25866.666666666668,1116.6666666666667,180.0,515.0,2000.0,750.0,413.3333333333333,1748.0
264.0,3000.0,1395.0,25000.0,1066.6666666666667,193.33333333333334,515.0,2000.0,750.0,413.3333333333333,1713.3333333333333
264.0,2940.0,1083.3333333333333,23000.0,966.6666666666666,200.0,515.0,2000.0,750.0,413.3333333333333,1666.6666666666667
264.0,2846.6666666666665,1149.3333333333333,23333.333333333332,900.0,190.0,515.0,2000.0,750.0,413.3333333333333,1622.0
264.0,2800.0,1155.0,21000.0,900.0,196.66666666666666,515.0,2000.0,750.0,413.3333333333333,1608.0
264.0,2800.0,1160.6666666666667,21000.0,865.0,200.0,515.0,2000.0,750.0,413.3333333333333,1608.0
264.0,2800.0,1165.0,20333.333333333332,790.0,186.66666666666666,515.0,1950.0,750.0,413.3333333333333,1600.0
264.0,2800.0,1165.0,17833.333333333332,763.0,180.0,515.0,1920.0,750.0,413.3333333333333,1433.3333333333333
264.0,2800.0,1165.0,17000.0,710.0,180.0,515.0,1920.0,750.0,413.3333333333333,1345.0
264.0,2800.0,1165.0,17333.333333333332,680.0,180.0,515.0,1906.6666666666667,750.0,413.3333333333333,1330.0
264.0,2800.0,1165.0,18833.333333333332,723.3333333333334,180.0,515.0,1883.3333333333333,750.0,413.3333333333333,1200.0
264.0,2791.6666666666665,1165.0,19333.333333333332,790.0,180.0,515.0,1600.0,750.0,413.3333333333333,1123.3333333333333
264.0,2693.3333333333335,1148.3333333333333,19400.0,790.0,180.0,515.0,1300.0,750.0,413.3333333333333,966.6666666666666
264.0,2500.0,1120.0,19900.0,790.0,182.5,515.0,1535.0,750.0,413.3333333333333,1050.0
264.0,2500.0,1099.3333333333333,21666.666666666668,790.0,183.33333333333334,515.0,1580.0,650.0,413.3333333333333,1100.0
264.0,2500.0,1098.0,23133.333333333332,790.0,180.0,515.0,1600.0,683.3333333333334,413.3333333333333,1100.0
264.0,2500.0,1199.0,23100.0,800.0,190.0,515.0,1600.0,750.0,413.3333333333333,1100.0
264.0,2500.0,1300.0,24000.0,810.0,200.0,515.0,1600.0,750.0,413.3333333333333,1255.0
264.0,2566.6666666666665,1150.0,24000.0,900.0,200.0,515.0,1610.0,750.0,413.3333333333333,1533.3333333333333
264.0,2800.0,1076.6666666666667,24000.0,934.3333333333334,217.0,515.0,1620.0,750.0,413.3333333333333,1670.0
264.0,2800.0,1100.0,24966.666666666668,978.3333333333334,234.0,515.0,1635.0,750.0,413.3333333333333,1680.0
264.0,2766.6666666666665,1100.0,25350.0,1016.6666666666666,251.33333333333334,515.0,1650.0,750.0,413.3333333333333,1680.0
264.0,2716.6666666666665,1083.3333333333333,25116.666666666668,1166.6666666666667,250.0,515.0,1650.0,750.0,413.3333333333333,1600.0
264.0,2600.0,1083.3333333333333,24000.0,1133.3333333333333,250.0,515.0,1676.6666666666667,750.0,413.3333333333333,1510.0
264.0,2600.0,1083.3333333333333,24000.0,1100.0,248.33333333333334,515.0,1716.0,750.0,413.3333333333333,1450.0
264.0,2600.0,1016.6666666666666,24000.0,1066.6666666666667,246.66666666666666,515.0,1761.6666666666667,750.0,413.3333333333333,1450.0
264.0,2733.3333333333335,959.6666666666666,24000.0,996.6666666666666,245.0,515.0,1833.3333333333333,750.0,413.3333333333333,1448.6666666666667
264.0,2800.0,980.0,24000.0,883.3333333333334,245.0,515.0,1813.3333333333333,750.0,413.3333333333333,1216.0
264.0,2800.0,986.6666666666666,24000.0,900.0,245.0,515.0,1803.3333333333333,750.0,413.3333333333333,1166.6666666666667
264.0,2800.0,1000.0,24000.0,900.0,245.0,515.0,1795.0,750.0,413.3333333333333,1300.0
264.0,2800.0,990.0,24000.0,900.0,245.0,515.0,1750.0,750.0,413.3333333333333,1250.0
264.0,2800.0,1000.0,24000.0,900.0,245.0,515.0,1742.5,750.0,413.3333333333333,1250.0
264.0,2800.0,1000.0,24000.0,900.0,245.0,515.0,1750.0,750.0,413.3333333333333,1250.0
264.0,2800.0,1000.0,24000.0,910.0,245.0,515.0,1750.0,750.0,413.3333333333333,1250.0
264.0,2800.0,1000.0,24000.0,910.0,245.0,515.0,1750.0,750.0,413.3333333333333,1250.0
264.0,2800.0,1000.0,24000.0,910.0,215.0,515.0,1750.0,750.0,413.3333333333333,1250.0
264.0,2800.0,1000.0,24100.0,910.0,215.0,515.0,1746.6666666666667,750.0,413.3333333333333,1250.0
264.0,2800.0,1000.0,23966.666666666668,923.3333333333334,218.33333333333334,515.0,1738.0,750.0,413.3333333333333,1256.6666666666667
264.0,2800.0,1000.0,23916.666666666668,933.3333333333334,220.0,515.0,1735.0,750.0,413.3333333333333,1253.3333333333333
264.0,2800.0,1000.0,23900.0,935.0,220.0,515.0,1735.0,750.0,413.3333333333333,1250.0
264.0,2800.0,900.0,22966.0,931.6666666666666,215.0,515.0,1735.0,750.0,413.3333333333333,1250.0
264.0,2800.0,816.6666666666666,22499.0,925.0,215.0,515.0,1735.0,750.0,413.3333333333333,1250.0
264.0,2700.0,833.3333333333334,22300.0,925.0,200.0,515.0,1730.0,750.0,413.3333333333333,1250.0
264.0,2633.3333333333335,1000.0,22000.0,925.0,200.0,515.0,1730.0,750.0,413.3333333333333,1250.0
264.0,2598.3333333333335,999.3333333333334,20666.666666666668,920.0,200.0,515.0,1721.6666666666667,750.0,413.3333333333333,1250.0
264.0,2585.0,996.6666666666666,20000.0,922.3333333333334,200.0,515.0,1760.0,750.0,413.3333333333333,1250.0
264.0,2610.0,986.3333333333334,20000.0,945.0,193.33333333333334,515.0,1780.0,750.0,413.3333333333333,1250.0
264.0,2613.3333333333335,984.0,20166.666666666668,976.6666666666666,190.0,515.0,1816.6666666666667,749.6666666666666,413.3333333333333,1250.0
264.0,2616.6666666666665,886.3333333333334,20550.0,1005.0,190.0,515.0,1830.0,744.6666666666666,413.3333333333333,1250.0
264.0,2583.3333333333335,893.6666666666666,20890.0,1015.0,190.0,515.0,1850.0,750.0,413.3333333333333,1249.3333333333333
264.0,2533.3333333333335,846.6666666666666,21060.0,1005.0,180.0,515.0,1950.0,750.0,413.3333333333333,1249.0
264.0,2500.0,900.0,21060.0,1011.6666666666666,180.0,515.0,1930.0,750.0,413.3333333333333,1246.3333333333333
264.0,2500.0,883.3333333333334,20333.333333333332,1015.0,174.0,515.0,1900.0,750.0,413.3333333333333,1245.0
264.0,2500.0,860.0,20000.0,1015.0,172.66666666666666,515.0,1950.0,750.0,413.3333333333333,1115.0
264.0,2500.0,850.0,19916.666666666668,1010.0,170.0,515.0,1933.3333333333333,750.0,413.3333333333333,1000.0
264.0,2500.0,850.0,19750.0,970.0,170.0,515.0,1900.0,750.0,420.0,1000.0
264.0,2499.0,850.0,19750.0,976.6666666666666,170.0,515.0,1890.0,750.0,420.0,1000.0
264.0,2498.3333333333335,850.0,19750.0,990.0,170.0,515.0,1870.0,750.0,420.0,1000.0
264.0,2497.0,850.0,19750.0,990.0,170.0,515.0,1870.0,750.0,420.0,1000.0
264.0,2495.0,850.0,19750.0,990.0,170.0,515.0,1870.0,750.0,420.0,1000.0
264.0,2495.0,843.3333333333334,19700.0,970.0,163.33333333333334,515.0,1870.0,750.0,420.0,1000.0
264.0,2490.0,840.0,19700.0,950.0,150.0,515.0,1870.0,750.0,420.0,1000.0
264.0,2490.0,809.6666666666666,19700.0,950.0,160.0,515.0,1870.0,750.0,420.0,900.0
264.0,2490.0,749.0,19700.0,950.0,153.33333333333334,515.0,1870.0,750.0,420.0,900.0
264.0,2490.0,749.3333333333334,19700.0,950.0,150.0,515.0,1866.6666666666667,750.0,420.0,900.0
264.0,2490.0,752.0,19700.0,950.0,150.0,515.0,1860.0,750.0,420.0,900.0
264.0,2489.0,760.0,19700.0,950.0,150.0,515.0,1860.0,750.0,420.0,900.0
264.0,2489.0,753.3333333333334,19466.666666666668,950.0,150.0,515.0,1860.0,750.0,420.0,907.0
264.0,2489.0,750.0,19000.0,950.0,150.0,515.0,1850.0,750.0,420.0,911.0
264.0,2489.3333333333335,756.6666666666666,19033.333333333332,950.0,150.66666666666666,515.0,1850.0,750.0,420.0,916.0
264.0,2489.0,760.0,19100.0,950.0,151.0,515.0,1850.0,750.0,420.0,920.0
264.0,2489.0,766.25,19200.0,950.0,151.0,515.0,1850.0,750.0,420.0,922.25
264.0,2489.0,770.0,19200.0,950.0,150.0,515.0,1850.0,750.0,420.0,930.0
264.0,2489.0,770.0,19200.0,951.0,150.0,515.0,1850.0,750.0,420.0,931.6666666666666
264.0,2489.0,770.0,19200.0,963.6666666666666,150.0,515.0,1850.0,750.0,420.0,935.0
264.0,2489.0,766.0,19200.0,973.3333333333334,150.0,515.0,1849.6666666666667,750.0,421.0,935.6666666666666
264.0,2489.0,756.6666666666666,19200.0,974.0,150.33333333333334,515.0,1849.6666666666667,756.6666666666666,421.0,935.3333333333334
264.0,2489.0,743.6666666666666,19200.0,974.0,150.0,515.0,1849.0,760.0,421.0,935.0
264.0,2489.0,748.0,19200.0,974.0,150.0,515.0,1849.0,760.0,421.0,935.0
264.0,2488.5,807.5,19400.0,974.0,150.0,515.0,1848.25,761.5,421.0,935.0
264.0,2487.0,862.3333333333334,19500.0,974.6666666666666,150.0,515.0,1848.0,767.3333333333334,421.0,941.6666666666666
264.0,2486.5,885.0,19500.0,976.0,150.0,515.0,1848.0,770.0,421.0,952.5
264.0,2486.0,895.0,19500.0,976.0,150.0,515.0,1848.0,770.0,421.0,966.0
264.0,2450.0,923.3333333333334,19500.0,976.0,150.0,515.0,1848.0,800.0,421.0,972.0
264.0,2450.0,970.0,24500.0,976.0,150.0,515.0,2149.3333333333335,803.3333333333334,421.3333333333333,972.0
264.0,2450.0,975.0,27000.0,976.0,150.0,515.0,2300.0,807.0,422.0,975.0
264.0,2466.6666666666665,978.3333333333334,28500.0,976.0,150.0,515.0,1883.3333333333333,852.3333333333334,422.0,975.0
264.0,2500.0,980.0,26250.0,976.0,150.0,515.0,1850.0,910.0,422.0,976.25
264.0,2500.0,980.0,22000.0,976.0,150.0,515.0,1850.0,910.0,422.0,988.3333333333334
264.0,2700.0,979.3333333333334,21833.333333333332,991.6666666666666,150.0,515.0,1850.0,910.0,422.0,996.6666666666666
264.0,2600.0,978.0,22000.0,975.0,150.0,518.3333333333334,1850.0,910.0,422.0,1000.0
264.0,2600.0,978.0,22000.0,979.3333333333334,150.0,520.0,1850.0,910.0,422.0,1033.3333333333333
264.0,2600.0,978.0,22000.0,990.0,150.0,520.0,1850.0,910.0,422.0,1100.0
264.0,2600.0,978.0,22000.0,990.0,150.0,520.0,1850.0,910.0,422.0,1200.0
264.0,2600.0,978.0,22000.0,990.0,150.0,520.0,1847.6666666666667,923.3333333333334,423.0,1200.0
